Year,"Sort
order","Major area, region, country or area of destination",0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
2015,2015242,United States of America,"157,350","309,179","475,268","856,561","1,390,761","2,006,441","2,399,934","2,550,237","2,568,554","2,373,378","2,138,189","1,767,958","1,428,970","1,095,995","747,916","1,148,244","23,414,935"
2015,2015243,OCEANIA,"47,802","100,269","127,934","171,425","272,344","338,948","372,312","330,219","315,497","313,463","311,072","273,957","246,905","248,240","183,923","306,170","3,960,480"
2015,2015244,Australia/New Zealand,"40,807","93,070","120,295","162,929","261,623","326,060","357,490","314,309","299,011","298,104","298,137","263,848","239,073","242,023","180,194","302,044","3,799,017"
2015,2015245,Australia,"33,440","76,730","97,079","131,338","222,357","284,366","314,925","276,786","256,506","254,926","259,546","232,016","209,848","216,358","160,718","269,291","3,296,230"
2015,2015246,New Zealand,"7,367","16,340","23,216","31,591","39,266","41,694","42,565","37,523","42,505","43,178","38,591","31,832","29,225","25,665","19,476","32,753","502,787"
2015,2015247,Melanesia,"3,193","3,206","3,058","3,074","3,478","4,227","5,137","5,681","6,273","6,349","5,608","4,516","3,650","3,063","1,906","2,194","64,613"
2015,2015248,Fiji,444,391,387,453,591,671,677,648,620,573,491,414,359,281,190,231,"7,421"
2015,2015249,New Caledonia,719,822,"1,272","1,548","1,829","2,260","2,800","3,010","3,454","3,581","3,152","2,607","2,257","2,149","1,386","1,775","34,621"
2015,2015250,Papua New Guinea,"1,847","1,827","1,251",930,894,"1,079","1,371","1,685","1,868","1,904","1,736","1,313",893,531,269,140,"19,538"
2015,2015251,Solomon Islands,75,74,69,59,58,87,135,168,166,144,120,101,79,56,37,22,"1,450"
2015,2015252,Vanuatu,108,92,79,84,106,130,154,170,165,147,109,81,62,46,24,26,"1,583"
2015,2015253,Micronesia,"2,135","2,068","2,491","3,350","5,007","5,963","6,409","6,393","6,137","5,303","4,050","3,094","2,281","1,723",996,"1,068","58,468"
2015,2015254,Guam,"1,169","1,273","1,832","2,553","3,702","4,068","4,026","4,172","3,980","3,338","2,517","1,986","1,564","1,338",795,933,"39,246"
2015,2015255,Kiribati,85,95,122,139,177,176,158,139,115,103,76,56,38,23,15,22,"1,539"
2015,2015256,Marshall Islands,165,121,91,91,154,212,247,231,188,147,117,93,79,40,18,17,"2,011"
2015,2015257,Micronesia (Fed. States of),84,83,64,58,57,70,105,148,175,174,152,119,83,53,32,16,"1,473"
2015,2015258,Nauru,145,114,110,135,197,243,244,228,210,182,141,110,83,64,48,43,"2,297"
2015,2015259,Northern Mariana Islands,428,325,222,267,520,826,"1,213","1,087","1,132","1,062",836,587,349,156,60,30,"9,100"
2015,2015260,Palau,59,57,50,107,200,368,416,388,337,297,211,143,85,49,28,7,"2,802"
2015,2015261,Polynesia,"1,667","1,925","2,090","2,072","2,236","2,698","3,276","3,836","4,076","3,707","3,277","2,499","1,901","1,431",827,864,"38,382"
2015,2015262,American Samoa,385,420,503,676,908,968,"1,116","1,283","1,307","1,177","1,116",809,529,391,228,182,"11,998"
2015,2015263,Cook Islands,228,167,156,176,205,217,199,171,146,123,94,71,55,31,19,20,"2,078"
2015,2015264,French Polynesia,384,698,789,567,458,868,"1,357","1,820","2,108","1,963","1,707","1,336","1,106",877,499,599,"17,136"
2015,2015265,Niue,33,33,32,30,25,24,24,23,21,17,13,10,7,4,3,3,302
2015,2015266,Samoa,284,288,297,298,267,198,132,101,100,107,105,92,76,59,39,26,"2,469"
2015,2015267,Tokelau,31,32,32,27,22,19,17,13,11,8,6,5,3,5,1,1,233
2015,2015268,Tonga,247,200,176,167,195,231,259,271,252,207,155,115,81,47,33,14,"2,650"
2015,2015269,Tuvalu,6,5,6,6,6,7,7,6,5,5,4,4,4,2,..,5,78
2015,2015270,Wallis and Futuna Islands,69,82,99,125,150,166,165,148,126,100,77,57,40,15,5,14,"1,438"
2017,2017001,WORLD,"4,026,035","4,323,324","4,493,579","5,568,564","8,927,913","13,092,800","15,218,315","14,828,113","13,445,972","11,760,992","9,841,626","7,909,386","6,159,711","4,807,293","3,537,149","5,137,376","133,078,858"
2017,2017002,More developed regions,"759,172","1,307,961","1,717,169","2,596,935","4,394,760","6,110,456","7,116,101","7,369,099","7,164,694","6,752,486","6,067,665","5,148,908","4,223,996","3,394,860","2,527,455","3,702,813","70,354,903"
2017,2017003,Less developed regions,"3,266,863","3,015,363","2,776,410","2,971,629","4,533,153","6,982,344","8,102,214","7,459,014","6,281,278","5,008,506","3,773,961","2,760,478","1,935,715","1,412,433","1,009,694","1,434,563","62,723,955"
2017,2017004,Least developed countries,"591,859","538,714","522,707","537,169","636,513","720,943","721,248","654,426","558,473","470,783","370,667","285,294","214,588","147,786","96,186","101,738","7,169,094"
2017,2017005,"Less developed regions, excluding least developed countries","2,675,317","2,477,056","2,254,149","2,435,085","3,897,618","6,262,651","7,382,475","6,806,421","5,725,158","4,540,120","3,405,498","2,477,185","1,722,638","1,265,924","914,344","1,334,445","55,576,421"
2017,2017006,High-income countries,"1,553,235","2,061,884","2,328,319","3,114,191","5,465,329","8,543,136","10,304,523","10,190,969","9,290,085","8,104,866","6,716,628","5,283,973","4,073,240","3,226,258","2,378,022","3,539,023","86,173,681"
2017,2017007,Middle-income countries,"2,040,550","1,845,963","1,736,564","2,016,315","2,968,242","4,000,207","4,366,338","4,139,948","3,720,409","3,283,874","2,825,499","2,392,098","1,908,852","1,459,448","1,083,536","1,519,507","41,307,350"
2017,2017008,Upper-middle-income countries,"1,146,035","1,068,960","1,014,908","1,214,687","1,904,586","2,679,612","2,921,332","2,669,870","2,306,782","1,967,568","1,659,422","1,393,270","1,147,677","861,223","618,356","884,608","25,458,896"
2017,2017009,Lower-middle-income countries,"894,515","777,003","721,656","801,628","1,063,656","1,320,595","1,445,006","1,470,078","1,413,627","1,316,306","1,166,077","998,828","761,175","598,225","465,180","634,899","15,848,454"
2017,2017010,Low-income countries,"423,460","400,890","410,891","418,029","475,901","526,749","522,320","472,583","413,189","352,994","283,649","221,847","169,112","115,830","71,999","74,987","5,354,430"
2017,2017011,Sub-Saharan Africa,"931,919","807,727","764,330","783,710","993,701","1,240,181","1,300,506","1,187,623","1,021,293","841,873","655,217","494,298","369,035","260,134","176,054","172,960","12,000,898"
2017,2017012,AFRICA,"990,707","856,529","810,334","840,429","1,075,261","1,342,032","1,416,657","1,303,820","1,126,449","930,438","725,005","547,071","408,064","284,716","189,514","184,971","13,032,334"
2017,2017013,Eastern Africa,"327,880","293,842","295,241","289,074","323,314","360,869","358,863","327,713","289,988","248,396","201,228","158,674","123,639","84,359","51,832","54,400","3,789,312"
2017,2017014,Burundi,"14,850","9,753","6,697","7,240","12,314","16,988","16,759","14,600","12,476","10,463","8,138","5,964","4,268","2,928","1,952","2,209","147,599"
2017,2017015,Comoros,198,198,233,329,477,609,648,633,599,556,472,374,293,197,134,121,"6,071"
2017,2017016,Djibouti,"3,374","3,415","3,953","4,829","6,026","6,540","6,624","6,053","5,300","4,405","3,392","2,608","2,014","1,161",617,714,"61,025"
2017,2017017,Eritrea,603,538,578,727,897,977,949,848,719,593,472,378,292,162,79,77,"8,889"
2017,2017018,Ethiopia,"73,553","76,842","87,194","58,335","47,884","47,993","46,802","42,688","37,330","31,614","25,422","19,709","13,922","7,540","3,727","3,667","624,222"
2017,2017019,Kenya,"79,544","53,917","46,613","47,160","46,952","47,007","43,477","37,821","32,748","27,616","21,700","16,558","12,983","10,039","7,090","7,499","538,724"
2017,2017020,Madagascar,679,705,757,841,979,"1,118","1,247","1,316","1,289","1,264","1,277","1,414","1,587","1,653","1,523","1,629","19,278"
2017,2017021,Malawi,"7,468","6,856","6,656","6,889","8,260","10,231","11,497","11,236","9,965","8,453","6,665","5,298","4,129","3,104","2,348","3,881","112,936"
2017,2017022,Mauritius,349,442,474,591,854,"1,146","1,479","1,855","2,202","2,082","1,493","1,018",708,516,332,362,"15,903"
2017,2017023,Mayotte,"1,495","1,640","1,754","2,094","2,788","3,522","3,941","3,923","3,562","2,997","2,162","1,469","1,098",869,556,554,"34,424"
2017,2017024,Mozambique,"11,925","10,184","7,957","7,272","8,999","10,954","12,353","12,935","10,543","7,831","6,076","4,633","3,446","2,389","1,597","1,749","120,843"
2017,2017025,Réunion,"2,237","5,228","6,687","6,723","4,760","5,372","6,132","6,203","5,544","4,693","4,218","2,865","1,813","1,191",771,"1,087","65,524"
2017,2017026,Rwanda,"7,480","9,239","12,499","22,731","31,379","31,020","27,023","22,383","17,774","13,427","9,189","5,802","5,095","2,377","1,655","1,723","220,796"
2017,2017027,Seychelles,187,216,220,234,550,"1,050","1,307","1,362","1,209",965,691,436,252,157,99,114,"9,049"
2017,2017028,Somalia,"2,562","2,137","1,681","1,461","1,570","1,824","2,078","2,187","2,118","1,889","1,501","1,083",714,388,175,181,"23,549"
2017,2017029,South Sudan,"29,755","28,073","33,464","37,603","41,986","45,186","43,887","39,100","33,364","27,856","21,829","17,671","13,595","8,863","4,636","4,652","431,520"
2017,2017030,Uganda,"63,613","59,338","53,540","54,378","64,066","73,226","72,413","67,338","61,509","54,762","47,697","41,204","33,027","23,260","12,278","12,202","793,851"
2017,2017031,United Republic of Tanzania,"18,631","15,768","13,372","13,922","19,475","25,557","26,113","20,657","18,732","17,026","14,383","11,355","10,510","7,531","5,692","7,173","245,897"
2017,2017032,Zambia,"3,567","3,268","3,660","5,189","7,127","8,555","8,790","8,064","7,020","5,986","4,870","3,962","3,236","2,494","1,836","1,707","79,331"
2017,2017033,Zimbabwe,"5,810","6,085","7,252","10,526","15,971","21,994","25,344","26,511","25,985","23,918","19,581","14,873","10,657","7,540","4,735","3,099","229,881"
2017,2017034,Middle Africa,"181,360","149,358","130,584","115,976","140,757","181,400","182,394","160,270","141,541","120,731","97,058","74,679","57,335","40,364","25,482","26,032","1,825,321"
2017,2017035,Angola,"56,670","44,131","20,547","7,289","10,759","16,835","22,893","25,573","24,442","20,990","17,186","12,900","9,471","6,355","4,739","6,901","307,681"
2017,2017036,Cameroon,"35,384","18,332","21,412","20,140","20,433","22,623","22,970","21,203","18,744","16,408","13,537","10,586","9,774","6,722","4,255","4,130","266,653"
2017,2017037,Central African Republic,"3,848","3,141","2,673","2,851","3,765","4,537","4,664","4,371","3,959","3,536","2,956","2,302","1,655","1,107",765,900,"47,030"
2017,2017038,Chad,"27,697","21,666","20,062","18,019","17,693","18,968","18,943","17,353","16,313","14,974","11,223","7,251","5,256","4,347","3,291","2,519","225,575"
2017,2017039,Congo,"18,981","16,643","14,678","14,494","16,788","19,170","20,130","19,650","18,358","16,163","12,940","10,021","7,801","6,033","3,706","2,947","218,503"
2017,2017040,Democratic Republic of the Congo,"26,045","35,179","42,235","43,755","43,252","42,353","38,035","31,423","26,097","22,185","19,675","17,744","15,058","11,415","6,479","6,947","427,877"
2017,2017041,Equatorial Guinea,132,159,192,413,"15,162","40,172","37,606","24,847","19,473","14,021","9,413","6,103","2,484",642,134,17,"170,970"
2017,2017042,Gabon,"12,553","10,064","8,729","8,957","12,841","16,666","17,066","15,761","14,068","12,365","10,038","7,694","5,778","3,695","2,056","1,554","159,885"
2017,2017043,Sao Tome and Principe,50,43,56,58,64,76,87,89,87,89,90,78,58,48,57,117,"1,147"
2017,2017044,Northern Africa,"93,320","79,488","76,874","90,114","118,535","138,288","147,596","141,777","126,199","106,750","84,746","65,444","50,212","35,088","23,311","22,076","1,399,818"
2017,2017045,Algeria,"8,377","7,322","6,289","5,629","6,626","9,580","12,440","13,197","11,915","10,839","9,854","9,122","7,861","5,737","3,680","2,724","131,192"
2017,2017046,Egypt,"10,253","10,175","10,050","14,769","26,350","29,425","30,937","28,480","25,036","21,044","16,535","12,124","9,248","6,409","3,809","3,017","257,661"
2017,2017047,Libya,"34,975","26,999","25,973","32,036","42,419","54,835","64,352","66,761","61,190","50,241","37,829","26,935","18,380","9,940","4,345","4,244","561,454"
2017,2017048,Morocco,"3,395","2,795","2,286","2,577","3,850","5,068","5,197","4,527","3,895","3,517","2,994","2,436","1,883","1,379",956,"1,344","48,099"
2017,2017049,Sudan,"34,532","30,686","30,870","33,395","36,975","36,437","31,445","25,580","21,043","18,185","14,958","12,671","11,183","10,506","9,851","10,065","368,382"
2017,2017050,Tunisia,"1,640","1,376","1,285","1,560","2,092","2,641","2,895","2,904","2,811","2,639","2,329","1,953","1,505","1,011",600,608,"29,849"
2017,2017051,Western Sahara,148,135,121,148,223,302,330,328,309,285,247,203,152,106,70,74,"3,181"
2017,2017052,Southern Africa,"94,425","89,553","88,544","107,590","198,230","321,598","372,130","330,457","250,023","174,169","120,379","83,561","59,006","43,002","35,472","39,402","2,407,541"
2017,2017053,Botswana,"5,883","4,907","4,286","4,457","6,137","7,675","9,333","10,727","10,780","9,087","6,444","4,457","2,930","1,841",994,"1,100","91,038"
2017,2017054,Lesotho,180,161,146,173,244,317,356,389,384,338,268,221,200,115,78,84,"3,654"
2017,2017055,Namibia,"1,193","1,562","1,802","2,780","4,683","6,656","6,977","5,982","4,546","3,657","2,945","2,479","1,897","1,526","1,131","1,391","51,207"
2017,2017056,South Africa,"86,169","81,989","81,440","99,320","186,128","305,532","353,679","311,485","232,599","159,606","109,494","75,415","53,231","38,978","32,888","36,468","2,244,421"
2017,2017057,Swaziland,"1,000",934,870,860,"1,038","1,418","1,785","1,874","1,714","1,481","1,228",989,748,542,381,359,"17,221"
2017,2017058,Western Africa,"293,722","244,288","219,091","237,675","294,425","339,877","355,674","343,603","318,698","280,392","221,594","164,713","117,872","81,903","53,417","43,061","3,610,342"
2017,2017059,Benin,"13,602","8,629","6,421","7,218","11,451","14,728","15,727","14,563","13,246","11,359","8,617","6,591","4,152","2,566","1,715","1,583","142,168"
2017,2017060,Burkina Faso,"23,692","20,186","17,350","25,584","35,483","40,689","41,513","35,303","28,381","21,596","16,077","11,343","7,904","5,478","3,359","3,411","337,349"
2017,2017061,Cabo Verde,129,195,245,375,649,893,947,883,819,757,676,507,313,145,93,109,"7,735"
2017,2017062,Côte d'Ivoire,"33,646","28,328","28,031","44,133","78,627","114,325","139,755","147,765","143,789","130,386","105,265","79,586","58,165","41,069","26,324","17,468","1,216,662"
2017,2017063,Gambia,"8,255","6,213","5,236","5,836","8,545","11,317","12,201","11,346","9,980","8,761","6,813","4,952","3,593","2,392","1,427","1,236","108,103"
2017,2017064,Ghana,"23,532","16,810","14,306","15,821","19,662","21,974","20,724","17,650","14,816","12,491","9,750","7,514","5,946","4,834","3,494","3,277","212,601"
2017,2017065,Guinea,"6,941","6,339","5,895","6,010","6,986","7,067","6,309","5,624","4,941","4,084","3,212","2,523","2,052","1,777","1,265","1,276","72,301"
2017,2017066,Guinea-Bissau,"1,704","1,318",938,741,837,"1,119","1,143",944,712,555,436,325,220,135,97,122,"11,346"
2017,2017067,Liberia,"4,113","2,969","2,856","3,725","4,478","5,680","6,782","6,407","5,425","4,505","3,297","2,277","1,499",992,630,606,"56,241"
2017,2017068,Mali,"12,413","12,493","16,294","22,626","26,622","24,660","19,498","14,948","11,962","9,862","7,443","5,517","4,122","3,157","2,457","2,556","196,630"
2017,2017069,Mauritania,"11,484","9,352","7,394","7,597","9,905","10,940","9,648","7,497","5,909","4,720","3,434","2,517","1,692","1,133",826,"1,088","95,136"
2017,2017070,Niger,"15,379","13,759","12,795","12,436","12,714","12,864","11,411","10,040","9,386","8,637","6,624","4,414","3,253","2,722","2,071","1,608","140,113"
2017,2017071,Nigeria,"114,466","92,073","70,900","52,480","44,643","39,609","36,631","40,117","44,009","42,503","34,573","25,077","16,959","11,041","6,983","5,560","677,624"
2017,2017072,Saint Helena,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,337
2017,2017073,Senegal,"7,036","8,171","11,103","14,159","16,034","16,000","14,932","13,026","10,651","8,670","7,012","5,781","4,046","1,814",997,"1,509","140,941"
2017,2017074,Sierra Leone,"3,062","3,252","3,609","3,729","4,109","4,813","5,606","5,653","5,019","4,228","3,182","2,251","1,508",992,637,523,"52,173"
2017,2017075,Togo,"14,268","14,201","15,718","15,205","13,680","13,199","12,847","11,837","9,653","7,278","5,183","3,538","2,448","1,656","1,042","1,129","142,882"
2017,2017076,ASIA,"2,021,458","1,894,723","1,723,855","1,910,456","3,275,614","5,376,705","6,345,906","5,808,472","4,837,892","3,792,889","2,804,776","2,003,083","1,340,988","972,770","695,996","1,046,094","45,851,677"
2017,2017077,Central Asia,"45,904","74,615","88,716","116,408","183,976","243,176","256,860","246,715","225,042","197,298","186,478","168,664","153,498","147,601","123,483","173,533","2,631,967"
2017,2017078,Kazakhstan,"33,337","57,308","64,971","84,994","142,466","192,825","201,585","188,202","162,926","131,761","118,845","99,609","87,340","84,172","60,946","90,712","1,801,999"
2017,2017079,Kyrgyzstan,"1,843","2,005","2,082","2,781","5,235","7,362","7,419","6,793","6,564","6,506","6,387","6,351","5,606","4,135","3,567","6,328","80,964"
